WEEK_START_DATE,WEEK,LOAN_ID,TS,LOAN_TYPE_NAME,LOAN_PURPOSE_NAME,APPLICANT_INCOME_000S,LOAN_AMOUNT_000S,COUNTY_NAME,MORTGAGERESPONSE
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,38.4,272,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,53.2,226,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.7,244,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,40.6,262,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,46.5,240,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,38.4,264,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.5,247,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,39.6,278,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,48.7,266,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,35.4,291,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,43.7,266,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,36.4,276,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,43.7,266,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,36.4,276,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,36.7,265,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,51.5,250,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,35.4,291,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,44.6,250,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,50.3,241,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,54.9,255,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,37.6,258,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,36.4,276,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,36.7,265,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,45.4,263,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,52.7,223,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,40.4,269,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,37.8,278,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,41.3,272,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,46.5,240,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,41.9,271,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,46.1,264,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,55.3,250,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,54,224,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,47.1,244,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,50.2,230,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,51,251,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,41.2,276,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.5,239,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,41.2,276,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,51,243,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,47.1,244,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,42.7,282,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,46.5,240,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,47.7,261,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,37.9,282,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,51.1,233,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,31,278,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,42.7,285,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,53.1,261,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,53.2,226,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,51.3,251,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,36.1,284,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,43.8,272,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,42.9,260,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,43.7,266,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,51,243,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,40.8,283,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,53.7,240,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,40.5,272,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,46.6,257,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,38.5,270,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.1,249,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,46.7,260,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,36.7,276,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,38.8,262,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,39.2,228,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,53.3,240,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.7,273,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.8,243,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,43.7,266,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,44.6,250,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,36.1,281,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,48.7,272,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,35.1,269,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,34.2,278,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.5,239,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,48.2,241,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.1,249,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,42.9,259,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,45,245,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,48.7,272,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,49.5,239,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,44.7,239,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,39,271,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,31.3,272,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,47.1,248,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,40.5,272,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,44,249,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,47.8,252,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,38.4,264,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,42.9,259,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,50.3,250,Rensselaer County,0
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,35.1,269,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,37.9,280,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,53.6,226,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,42.4,279,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,50.6,248,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,52.7,223,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,50.3,241,Rensselaer County,1
2025-05-11 00:00:00,20,157154,54:11.5,Conventional,Refinancing,41.5,257,Rensselaer County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65.6,225,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65.7,211,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,63.2,240,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,78.6,196,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.9,223,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66,214,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70.9,203,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74.8,195,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65.1,227,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65,232,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,72,192,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66,222,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,63.3,238,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68.1,212,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68.5,209,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68,206,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66,222,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65.6,225,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,73.3,197,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65.3,213,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,63.4,208,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,69.6,218,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,62.8,213,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,71.6,209,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.4,216,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,82.3,187,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,76.7,190,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,61,215,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70.2,207,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,63.4,225,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74.3,192,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,63.8,212,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,63.5,214,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70.8,215,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.1,210,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70.5,209,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65.6,225,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74.8,186,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,61.3,227,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,64.6,235,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74.6,200,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,78.2,175,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,73,214,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74.3,175,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.9,223,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68.6,214,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.5,217,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,79.1,168,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68.8,208,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,69.1,214,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,71.6,200,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66.5,222,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70.8,215,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65.7,211,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,77.2,191,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65.2,227,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68.1,209,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.8,208,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68.3,211,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,77.6,192,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,76.7,182,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,77,178,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,71.6,209,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68,214,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,61.3,227,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.9,223,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66,222,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68.6,214,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,71,204,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,65,225,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,78.3,199,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,78.1,207,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66.2,224,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,63.2,197,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70.3,184,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66.1,206,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,79.1,189,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.2,219,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74.3,191,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70.5,194,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,76.6,205,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74.1,192,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,75.1,200,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,60.1,243,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,63.3,222,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,75.3,185,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,73.1,199,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74,194,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66.2,217,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,69.6,218,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,75.3,212,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66.6,233,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,73.3,197,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,69.9,192,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.1,210,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,71.6,209,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70,215,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,73.8,230,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,77.6,192,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,75.3,212,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,71.3,204,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,75.1,200,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,76,186,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,72.2,190,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66.5,206,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,73.6,202,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,70.9,216,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68.3,211,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,69.7,211,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,67.7,205,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74.8,212,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,68,214,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,78.3,199,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,79.5,174,Queens County,0
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,74,191,Queens County,1
2025-05-11 00:00:00,20,176033,36:17.3,Conventional,Home purchase,66.2,217,Queens County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,56.6,282,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,47.6,313,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,59.1,296,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,59.3,302,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,50.2,342,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,61.8,304,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,47.4,302,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,43.4,327,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,53.3,317,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,56.3,291,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,48.2,317,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,51.5,329,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,50,310,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,46.8,329,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,47.5,320,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,51.1,310,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,54.3,301,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,50.7,310,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,54,333,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,59,298,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,55,311,Ulster County,1
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,46.6,321,Ulster County,0
2025-05-11 00:00:00,20,361354,20:15.4,Conventional,Refinancing,49.9,320,Ulster County,0
