WEEK_START_DATE,WEEK,LOAN_ID,TS,LOAN_TYPE_NAME,LOAN_PURPOSE_NAME,APPLICANT_INCOME_000S,LOAN_AMOUNT_000S,COUNTY_NAME,MORTGAGERESPONSE
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,53.4,346,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,50.2,335,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,46.8,329,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,50.2,342,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,48.6,332,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,49.3,326,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,43.9,327,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,50.6,315,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,44.4,338,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,40.1,341,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,45.2,335,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,57,302,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,51.5,312,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,50.5,326,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,55.9,322,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,53.5,310,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,50.7,311,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,49.3,313,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,50.4,308,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,50.4,295,Ulster County,0
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,52,310,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,52.7,312,Ulster County,1
2024-12-20 00:00:00,1,361354,20:15.4,Conventional,Refinancing,54.7,314,Ulster County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,62,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,48,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,56,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,72,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,76,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,45,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,70,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,69,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,47,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,54,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,65,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,50,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,44,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,75,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,49,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,65,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,57,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,40,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,46,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,42,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,38,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,97,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,95,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,107,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,99,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,85,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,80,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,94,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,101,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,94,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,60,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,78,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,83,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,82,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,91,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,67,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,67,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,91,Erie County,1
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,70,Erie County,0
2024-12-20 00:00:00,1,363343,26:29.8,Conventional,Refinancing,20,81,Erie County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,80.3,192,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,79.1,168,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,78.6,190,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,77,178,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,74.6,216,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,74.1,206,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,71.6,195,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,74.3,192,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,78.2,175,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,74.8,186,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,81,179,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,77.5,193,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,83.3,202,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,77.6,192,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,78.5,198,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,81.7,190,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,75.7,164,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,78.2,180,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,74,191,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,76.7,190,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,76.1,182,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,74.1,193,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,80.2,194,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,82.3,187,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,79.5,174,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,61.3,227,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,65.1,227,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,63.4,225,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,66.6,233,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,66.3,220,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,63.5,228,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,66.7,218,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,65.6,225,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,63.1,228,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,65,225,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,63.2,240,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,65.7,217,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,63.3,238,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,63.6,235,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,65.3,213,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,56.3,229,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,64.9,233,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,72.9,212,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,68,202,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,77.7,195,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,75.1,197,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,72.9,199,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,68.5,209,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,70.4,204,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,66.5,206,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,69.2,206,Queens County,0
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,71.6,200,Queens County,1
2024-12-20 00:00:00,1,176033,36:17.3,Conventional,Home purchase,70.3,198,Queens County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,47.3,249,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,47.6,256,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,57.2,235,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,54.2,233,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,49.8,243,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,51,223,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,54.5,236,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,50.3,250,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,52.5,237,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,54.8,249,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,53.6,226,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,53.2,226,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,55.3,250,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,53.3,240,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,51.4,227,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,53,239,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,55,230,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,56,241,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,50.7,222,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,43.6,241,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,51,242,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,54.9,255,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,54,224,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,53.7,240,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,42.7,285,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,41.4,277,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,38.5,270,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,37.9,280,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,36.1,281,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,41.8,267,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,31.8,267,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,37.7,275,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,38.4,264,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,34.4,273,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,31,278,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,51.6,253,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,44.6,254,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,47.2,255,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,49.7,262,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,47.1,244,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,48.7,266,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,45.9,250,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,43.9,245,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,45.9,266,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,45.3,259,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,48.8,262,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,47.1,248,Rensselaer County,0
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,46.8,247,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,47.7,261,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,43.7,266,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,49.7,273,Rensselaer County,1
2024-12-20 00:00:00,1,157154,54:11.5,Conventional,Refinancing,51.5,250,Rensselaer County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,59,298,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,56.7,308,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,64,287,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,58,308,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,59.8,308,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,62.6,304,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,59.3,302,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,62.7,301,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,60,300,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,59.6,275,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,63.7,306,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,60.7,315,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,61.7,302,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,57,319,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,60.5,291,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,57.7,316,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,57.4,300,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,63.2,314,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,61.9,307,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,56.2,295,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,60.4,294,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,50.8,322,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,50.7,328,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,45,321,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,47.2,324,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,52.5,343,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,45.3,345,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,46.7,320,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,46.8,346,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,54,333,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,53.7,310,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,56.8,321,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,53.8,304,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,46.6,321,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,50.9,316,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,52.6,328,Ulster County,0
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,55.1,310,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,50.5,295,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,52.3,320,Ulster County,1
2025-01-05 00:00:00,2,361354,20:15.4,Conventional,Refinancing,51.3,325,Ulster County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,70,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,61,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,68,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,68,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,70,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,61,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,68,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,83,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,56,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,58,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,60,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,58,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,77,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,54,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,81,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,65,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,46,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,76,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,57,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,82,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,67,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,86,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,83,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,84,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,98,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,79,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,120,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,108,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,103,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,91,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,91,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,89,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,52,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,80,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,90,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,97,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,72,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,76,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,83,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,63,Erie County,0
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,60,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,63,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,91,Erie County,1
2025-01-05 00:00:00,2,363343,26:29.8,Conventional,Refinancing,20,70,Erie County,1
2025-01-05 00:00:00,2,176033,36:17.3,Conventional,Home purchase,77.2,196,Queens County,1
2025-01-05 00:00:00,2,176033,36:17.3,Conventional,Home purchase,68.6,196,Queens County,1
